中证500指数,1D,2D,3D,5D,10D,20D,50D,100D,200D,z_score2D,2D正,2D负,3D正,3D负,5D正,5D负,10D正,10D负,20D正,20D负,50D正,50D负,100D正,100D负,200D正,200D负,1D正,1D负
5111.189,2.8188744341091576,0.8358916095648224,4.995686913553773,0.5900583993274472,2.2785109296486556,1.4091437432660059,13.9438005520829,1.0568578074495,14.990875899912925,0.3390735265435306,4.869851773915585,14.862794766043223,4.933910037220533,0.003018582419274169,0.3061745372506206,5.557692117228925,3.7857636363538956,5.7534557187473965,9.967470440524846,1.6348025999801457,12.348389426273682,16.02546125927229,2.4165752135678593,19.726608807721764,6.474619495802229,2.563948482865934,0.3456184221998408,2.422484549783858
5255.267,3.5545672560499724,7.6003179286608935,6.143665012643506,1.9904221802621993,0.12406600844447155,1.4508492147021284,17.379859101354892,1.986540360366089,19.355781542593352,2.830882759919938,3.1004851085398544,10.956926797150354,2.1822606857202476,5.416094227375577,0.13829414651993105,5.528507658479374,4.894655146212792,5.043653735277163,13.931578660179007,2.3979458747311404,13.363959351778073,15.72377692056276,1.565971501926262,17.938960113255508,5.766376435295257,2.974736975170658,2.4779878110360474,1.593557047257293
5068.465,4.194859784964477,2.684520855919895,0.24790543093420986,0.10314759991437378,0.8367424851508268,3.4640270772314574,12.697591874462985,1.8536184032049114,17.03784084530523,1.0200524015965737,1.2462972098080107,0.39122647966214724,1.2632120467830772,6.487756715655284,0.28801748266893995,12.341467658345566,5.862796630247327,8.083808279535917,16.631275574332367,2.765190761124366,10.992938656324805,15.0109814418491,1.736818363226099,17.369053012062206,3.3494759111453076,4.111553230169475,1.6359419632491465,8.326475391683749
4855.85,1.576469619119196,4.637293161856305,6.071336635192594,7.213958421285664,5.37469238135445,7.71914288950441,7.270446986624387,6.652676668348484,11.316020882028901,1.6770815331843973,0.21205154782115318,9.845059707194059,0.6640279313090817,5.462669924613418,1.4812400236973648,9.832221398566835,5.314605139007738,1.8503917134075434,14.229948739444225,1.8579250444955435,12.816510883293425,18.72412319558813,2.402720515212615,17.808716448229692,4.605332933010684,4.430936904046077,0.6952972967863111,1.3412227045721608
4932.401,3.0133194766605533,4.4251065556105456,2.652582383305823,6.637923396739247,4.178208543871438,5.766968257447029,7.789208541641276,3.7252242873197132,13.62918383967565,1.5989184311413787,3.649275678245107,6.9706455231653655,0.08936237408702516,2.1975539818463967,2.6966843588299634,5.85652891004039,4.486846481056016,2.477563039282784,13.479850555884859,1.8916462162805872,14.305195968492953,19.769172853352984,3.110406389058249,16.3197885177222,4.3168541977943615,5.967935172583305,1.3201051019959265,8.539450326065397
5081.03,1.3704898416266038,0.35018490345460795,2.4624731599695457,2.8855960307260617,0.3805527619400051,2.8991562734327627,9.253438771272755,1.40453805626026,16.675398492038035,0.16015392598825334,1.77881359212028,0.41577466925652756,2.1648196478402366,1.829165931699652,0.37130013032819187,0.48463976768731404,7.696939996013021,3.3085190925037913,11.704907016477337,4.294206397393865,15.09633464793094,17.60077737468705,1.969200154228103,15.180029286794023,6.45990143416235,5.224203850594327,0.43802376898791967,6.7236979242765145
5150.665,1.6974118875912116,1.0772201259449097,2.1190467638644805,1.9042589646191384,2.604265662783344,0.24975415795825368,10.097434020655587,0.7270129196909508,19.150478627517035,0.36565873930528153,3.1532556134135894,0.8805974409735663,4.251813378705121,3.3150544813967695,1.1117152622723008,2.3658351914465015,7.1816450490869865,0.5366474541961912,12.255240113128991,6.891113293439736,16.1643567376931,10.841671803735426,0.7638220074460438,18.622754165186482,6.985610912330839,2.252244090408288,0.9516599741074735,3.464733194571703
5063.237,2.8225421800322654,3.8823582621157238,3.247151970172442,0.9408605601515377,0.4215880078297648,3.1512449446865762,8.957115773960421,2.0122700161971383,16.80956273624956,1.3989864420365865,2.1036089930177306,6.0636686842199685,5.017789600907598,1.5321154024328492,0.15443578423449747,4.414575304696549,5.6184583663860685,4.7635667581886745,12.668802524611541,8.968545278619363,14.129468392285604,10.719791660047747,2.680236586808386,19.190186447656274,7.629438768383211,3.02675730546259,1.3309300728730509,3.773792535943912
5206.149,1.0307234771805427,0.41295398959960217,0.8182247569172522,1.715509871115865,2.6157338178373317,0.6071666408318428,9.069582910516013,2.9077346806631983,19.02844117600169,0.12096326715684717,0.14035382219361434,12.09379979637533,4.238376560355837,0.45614313498611614,4.689613656283118,2.002628807194296,0.5101077631943877,4.146621899529527,7.062793842774311,8.466051782145302,15.852546124185615,6.2825050760841075,4.212161918517681,22.235647354362282,6.85092283830548,6.398357607438368,2.093594511220475,0.9454752589721563
5259.81,0.6114669541295267,0.21033079141642191,2.8315661592338963,2.3066042309513137,5.606837509339701,3.6177542534806437,8.992796317737728,5.499019926575299,19.867523731845836,0.10863591821298657,1.109811451610398,0.7881230014871414,1.3180641597420557,0.8207613260073606,2.3453900369304814,1.0770531597476394,1.4029346792540838,2.5519303611660282,4.960145215556977,9.737515655968112,18.06788224348631,0.49776024963936527,4.515026448413948,23.43805178894705,5.872258078128986,6.395577301467273,2.4469737601339405,4.0990287045554865
5227.648,0.40360406821576666,2.2337578964765825,2.1197104319188993,2.43478520359443,3.6055028953747494,4.516447932224975,6.793743572635346,6.009413793736683,20.96091779706667,0.8540050161392041,0.6030791103826486,0.4133789642615606,2.1169521977441192,2.1859747033525023,0.16972105880831612,2.160252935079119,1.637963372578855,5.174610979807432,2.855611025631776,10.739762147065186,17.10718098009412,2.169023879015453,6.095980831647121,24.122334893133182,7.511181600301037,4.457151903364726,0.3261072311006379,7.4821156812262775
5248.747,2.626760253447162,2.5131712387737464,2.1006918413099394,4.424274974579648,1.3284313379936308,7.6040434031207855,7.221914106357201,9.399024186153383,20.898244857296426,0.9569324061972682,1.5357501357768537,1.867187953091282,3.525125214575349,1.014428281459257,1.435067288461547,0.9655266708183116,1.9784498417281777,3.294538279256259,2.401982348220346,8.956401199808907,16.571787153669053,4.1327970690527245,9.066136751977332,24.07904161502042,4.5519449623483546,3.85372761932445,0.9951918632734141,1.3439590990439332
5110.875,0.11665321495830838,0.5402597402597419,0.20562036833223302,0.5144324601951794,2.605483405483397,7.442522073030541,3.0955169124660578,5.361293320615355,16.35299239367036,0.16785883966997067,2.5771829338064687,1.510947552774214,1.785949261760547,0.6554952154252195,1.8773689208274886,1.0116106599889323,2.815448059460338,5.162599819111111,4.555755140397328,7.814746285822373,16.76124830621854,2.2931683278397226,10.72875531149559,18.022351576519046,5.174789593738929,4.064231669990534,0.1581934794283384,4.406015100316658
5116.837,0.42311295044183805,0.32189807883269406,1.9603712215182971,0.9159369352590319,2.2248705596836453,5.947131010817821,2.5280656780741864,3.835709443157965,18.86003013189594,0.14973391881383813,0.3408744312667704,0.07808949547310834,0.365776173759087,9.003766815021596,1.602487646280432,2.5286017988337406,2.7253986035225006,6.428230567546437,4.795201623208161,10.732584375107498,16.19390387960399,8.322609430272404,11.238902935642074,18.78543528770522,5.548168753557544,3.193663751025612,1.1461964034411682,1.2734761044956944
5138.487,0.7418720724602416,2.3734418321969057,1.0490247421079484,3.3781539196265404,1.525040347479707,6.032865316191332,3.834883692417637,6.299636449406219,19.864835699691376,0.9054603361268967,2.819058458258802,1.5429220610924166,1.788573234223117,10.997297910734808,1.0352234883822888,0.5378120355684399,0.4376882348631235,6.245835519669195,3.3090867223579754,5.902813467408071,14.614655856567365,7.575536557661273,10.786773772979036,19.527495165533868,9.219516896900789,1.4085842940375914,0.8460944198284998,1.0012785142318743
5100.366,1.6437643886732782,0.30944838076326986,0.5959572313045717,1.199933494968793,2.5090552325068525,3.2085932656597516,1.1253898249655092,5.355576442945458,20.565994675676215,0.1451478281183769,0.9804695485670438,4.748337394421647,3.1727741213049887,7.247368591708067,1.955154132956031,0.36638484843678054,2.303185078224767,1.8109272715636355,3.7921293369873315,3.98245962521534,13.61683831080718,13.4977969564025,10.211302464016875,19.17759720005509,8.317612109280724,2.230142030050052,0.604614310777406,0.23915616607931173
5016.528,1.356615571566617,1.0653184832218618,1.0291380811589292,3.239152656977086,2.930333489616727,0.10026855227361742,2.128623621755931,3.3202047312404157,18.903452746600834,0.36127453555604166,0.3924120785948149,2.7614483232861993,1.5557370365517096,7.4628504952599055,0.49488328400553006,5.075686143589461,0.360819969510004,2.1946888738503296,1.3840463242144254,3.3577317461056815,14.595607836916583,11.529976794986245,8.685000567157784,18.533155238723744,8.589444374346611,1.5484575364618967,2.3625878942895104,0.5443071384464852
5084.583,0.28739819961635743,2.353821345821276,0.8932492595754592,3.136048718252803,2.718197342830292,1.097769472934162,2.0754111005759928,3.8284948834545447,21.33510260330099,0.8982327447824376,0.88461553387257,1.9182510047997974,1.2150009170404783,4.634557380313718,1.1927628964508392,6.735125990826093,0.5610769684399717,0.15396901057534484,0.7498537778822274,3.9293404885885597,16.662699357295875,14.393701943453735,9.721671081502285,17.864084907826815,7.568997351459183,1.3229205414181933,1.8923277602977269,7.9363048173609645
5069.97,2.072379126503715,0.6075972836131237,2.1509200251677916,3.169841241664152,2.0625171352098635,1.3547811919991615,0.8331213005205255,2.984159669583849,23.64727996418125,0.2549768297212192,1.6015212459927486,1.6934534164445254,0.6395791173471683,13.260729049889134,0.8888378248182462,5.842881420974737,1.6274388376239395,4.452815687735802,0.35165066658641386,5.483751415837839,16.850867512090485,15.728809678827215,10.52919945948838,18.394752170021736,9.27079390718923,0.4754202890763957,0.7380097341445107,5.2842498890941965
4964.901,1.4957800769844176,4.3126741097153785,5.622206767063426,5.074622837393934,2.1072323496480654,0.20630824260142133,1.3675197148946119,0.7132669916278201,22.318128800554128,1.5575017324300964,0.9529879604094494,2.427115020097842,2.6253717991899004,5.038188752728748,0.44994833765617664,4.825907525343079,3.502764999027326,4.000968873435395,0.23678898180229552,4.525920276217901,18.12329479000776,19.003343800432386,13.548830953485268,19.484404810172474,12.170319750248398,2.499452129622179,0.07047134232960976,2.690265168097435
5039.165,2.77538044497451,4.0656140451840646,3.800530445024133,3.754034646613089,0.9450176765396667,4.139634244959236,1.1121485404823948,3.480140062887401,23.944205041906738,1.466492307394336,2.1904226595624494,2.327010230528812,2.1001262814340653,9.837831058901452,2.451362434340435,4.1446814946001505,7.000816285136503,5.34769537404497,3.1443867278855913,4.185730032524083,19.194530739843657,19.71222183025916,10.654611182291637,22.1123733671952,12.194175912918826,3.616213862027235,0.2606238385575791,2.555147393667086
5179.021,1.2553917043394849,0.9974665095970949,0.7304469319587608,0.299129893468269,6.360101648554807,7.225284469786851,1.092484467624285,5.338016586532463,26.28091293702033,0.33627992900622855,2.013541228499288,1.5297737077967994,2.3578963608662917,0.06259121086254867,2.993069514316776,0.09156102582223717,7.473020636652071,4.8239574557410885,3.99266612495018,4.582318814139423,20.831692461779262,17.851822973591165,10.98319785863081,21.922013112550527,15.748084857863326,3.405506038575997,0.21629007378678186,1.6928851113344658
5244.038,0.254727368489688,0.5184363652589836,0.29940667859384534,0.40514580557957797,9.79285428519014,7.827136264077408,2.5800346984518376,6.54709214540397,24.663875433396925,0.22213265504465107,1.4369761090007256,2.4862884456308554,0.13032972062764517,3.959497205565953,5.739593645277741,0.42795925021458947,5.165582834310742,4.607726887788634,4.479905382312276,3.569252401396097,20.350755447377637,18.96374234852293,12.337314815000413,21.497134295161153,17.718393899445555,4.00497715360663,0.00046948026187684913,0.23480844078937993
5230.68,0.2643824512300625,0.04479341118171724,1.2837910176114737,1.073302132801099,7.994142253014906,7.722189084402041,4.2371737517875445,6.819878103802958,23.49268163986327,0.047656974385433884,0.06586957922851057,0.09950980404715942,2.9553384454020994,1.5391439373210014,6.526175693753649,0.4814426720135096,5.401842755752072,2.891141631056161,2.9189592608005888,3.176821615930424,19.981652333838056,23.394406471276696,12.381250840309468,23.042159485985135,21.412202405058505,2.5669871091867953,0.6937434573299052,0.8925085096624384
5216.851,0.2201711338890221,1.0221108480958956,0.11388095998909523,2.8240791235938985,7.444375927163725,9.458291984954128,2.860537899203937,5.954971686942935,23.609223265145957,0.4076710388993247,0.3092472095948287,6.895146713413541,1.2425386955544928,3.4933142060917315,4.694511619660825,4.042155214670426,4.60655722698728,6.11454905054825,4.174750416240784,3.061389463938085,19.791470005755553,22.1523154326249,14.030142665751205,23.790703371924472,19.470185973898477,1.706369477205263,1.0547395217930413,1.365243206276255
5228.337,1.2395528444321777,0.10605666773201637,1.028969632217676,4.5290309327803575,5.577700901835518,13.549700411431031,1.7230909178195828,6.6645474459661,23.548902834687212,0.07022449765164081,0.017706183785213773,5.9141004409403966,0.9507165688517965,1.5830732672118868,2.8798839286325317,6.9487020089651255,7.7822062874549065,8.729480437156381,1.3802351814274696,1.9673514304910515,19.186122722071307,20.163343776777072,16.302636668093882,22.80208669930405,21.045960920656263,2.600286790463222,1.5399403494186106,0.3932957574587015
5163.529,1.1477228074055537,0.2132262644404497,1.8205765862843086,6.0791563289370565,2.944323543065234,12.13443364024876,0.04272271928751095,5.816642067857081,24.915227550770034,0.047389638553949356,0.23331524822987038,0.03427191219048366,1.4514640664740583,5.054915299842841,1.5665983354794737,7.234824952514544,11.813672692347273,8.65731532699949,0.7691264491310362,1.610924626425855,18.23512116422194,27.58891053141949,17.73752413725585,24.959079842711084,22.12880947590039,3.172160855220971,0.32175025402721313,1.643120749486112
5222.792,0.923892814418047,2.9346181123046873,4.427670104419255,9.425897106375288,3.7149861606589103,11.04208247236344,0.793138995387907,10.401811904437325,26.204815355465055,1.112180635877498,2.214003012001603,1.4315448951132783,1.0191337939750036,7.798902152305168,1.9317386910237933,7.694633803672801,10.277267582459753,3.834394393749608,0.860834336304446,1.5722210303717554,18.34245643958287,27.922687772020765,15.070029706464027,26.861639328932103,20.357181558440715,5.186745266446891,0.42205579172111446,0.6524631871591687
5174.539,2.0294754759795923,3.5364503002103165,6.278994128752332,6.995927559923689,3.3482402973482164,13.473277522886567,0.6015221839085608,9.710294965406575,27.713966403577206,1.3338773374193325,1.5876751773102777,2.9985156982926546,2.0394957205750903,12.747085656360868,4.963565963162299,4.146246013370148,8.590850009028602,0.1437429783992386,3.9386283469596175,1.2905960685737667,20.051985723279035,29.968465281119478,12.955905406475521,27.24290382668744,16.682991811307442,2.8205575666226035,0.49053353585284626,1.9197625351578023
5069.523,1.5381920547554526,4.337548128295306,6.6875325351122745,4.754569611381595,1.86169389112151,11.109546203853892,1.3851993570203736,8.891862212677614,27.573166153896526,1.6289774494901388,1.3756681190705662,0.7284031019394251,3.1380444937222127,2.1502128975917727,5.332424667188122,1.6112247768375783,6.245925354320991,1.741527201007765,0.3275231808990648,1.5328294168133734,15.719513920579672,29.1437642625847,13.472645703080893,27.0308255165588,18.305769223564976,3.4361521261827814,0.6134364242832777,0.5082349791595402
4991.544,2.843088230815951,5.229784611735359,3.586305159285378,1.098417643919387,3.2250942794453974,11.881073271116112,3.9765852008917557,8.386222779965475,25.138093543801276,1.9576502744885957,1.5649128358973867,1.1332912229732732,2.5286927974992146,2.080305916246259,5.551100820018178,1.0429312649918197,6.477298599828771,0.2820933522684671,0.4641536608834068,0.34444361892175324,15.999675223970444,30.831501258091897,11.227196997178886,25.26354694663761,18.89949634196643,3.72606806307691,0.12167678809705111,1.4938085856514045
4849.63,2.456537921449674,0.7649655746933262,0.4359301637444616,3.337739167730311,0.9239467753210038,10.469272913603728,5.808731800157955,8.675630924421036,20.757294886414016,0.31294652918373256,2.4453030687116475,0.19619791273461895,0.9937902238407675,7.825895768861075,4.607151460744476,0.05274800594990476,8.52144555296607,0.15916220550471913,4.803651312370196,0.8380732571349118,18.49649106419138,27.86033437747201,11.207835996609422,25.923505846805583,21.982153974996827,2.5167719717768797,1.9798893693833401,0.966965025058701
4730.497,1.7341729632214091,2.071494813335666,4.359351670659553,6.305236003743356,2.1791156404918897,6.460314846410439,9.91145327858785,8.148171323224611,17.886217875204242,0.7319193399357576,1.1326822412049071,1.31826610160517,0.8157923747065767,6.944436207890617,4.459415651275713,0.8145287445888302,8.61913723182086,0.470992671304147,2.218310819738081,1.990130244597006,19.500009793586358,28.06085223077572,12.165964464270294,26.654362789914533,23.632468786342788,2.602342451904218,0.6680541023918801,0.8173310280284892
4812.532,0.3315718212367092,2.580429595065554,4.134330950942236,3.922072622062569,0.29558245015304735,6.4357805828615815,6.059222047770277,7.652021846296302,19.190313955315,0.9193954581574734,0.8164792193147403,1.9305467006026205,0.18289835714708952,12.446467812450338,3.3896329237255842,1.6896704625339716,7.664010029551354,1.91956937991776,1.6745924905142293,3.551515021958509,16.489306659394092,27.780766496549532,13.30282952530924,24.449358645472703,24.33297758804695,0.8063094559122818,0.166444542846526,0.2734363711767792
4828.489,2.2414258373582454,3.790191921323628,4.147819328158355,3.0372855773307275,2.175898091514741,5.804776608168714,6.180919123974408,6.991773202755558,17.59740987294368,1.3650351610027573,1.0468509078721104,1.5109615812068684,3.0856868044856016,2.709128888250579,3.120323656288693,4.447201763117205,6.785759877449409,0.7100957391611712,0.6431318530874932,2.203456721734572,16.223469138814334,28.065285087273683,14.606681498082406,25.211104781254217,27.598649965667693,1.1813635803574152,1.536253558810419,1.615638240384693
4936.716,1.5148126811426714,1.8645998676042792,1.3078937496100647,2.150295864700348,8.442920354340837,6.600663274938251,3.0261412647598083,10.264252592209083,18.98739972078605,0.6557055249287118,2.1739977704503604,0.738808097792288,2.1143504846044046,0.010429072917998352,2.0017879426345644,4.473060799790731,4.150067047008217,1.1113156758153406,2.189087098146241,1.0128148946319602,17.65397143934214,23.156931743555287,14.724942179481811,26.220380783116294,26.997319547629278,2.845273857359074,2.6738138454336937,4.534014221741166
5011.498,0.34456763227282605,0.2038312696123841,0.7254118429259947,4.124036365972799,9.468905305359788,7.600881014020152,1.4828699921660213,10.082853470160016,20.186918162992374,0.1062416917583185,0.8387289475970693,9.78734530354872,1.674495628625858,0.2190072766431309,2.0826572431068358,1.6360920444293179,0.7647810966885401,1.9963551718676875,1.7134206585969012,2.3421089271337103,18.527669918089536,20.326456498900782,16.026431249263414,21.92747695528132,24.890511105187485,2.734864012787347,0.6960702198080453,0.8556821221700386
5028.766,0.546515785383517,1.0663053321629878,3.9414043127081224,3.881389589414177,7.609799302651966,8.333038363686041,2.5169395434188195,9.574177840050616,19.010329770762844,0.4239509447284125,0.8909501194909378,9.556021517812033,1.4086000280766333,0.0804580791705389,2.4770796672623296,1.899176508517196,3.254120723974954,3.3704006305375525,2.1907028537506013,2.3012125411237263,19.80669438215626,19.78162116995759,16.961090658608715,14.45747661169253,22.82768904579607,2.116096100208957,1.4947643253693843,0.5530066607666783
5001.283,0.5226458890648684,3.4135440845879037,3.9282120207954687,3.4896245623373194,10.475791911795431,5.344828517002545,3.358758142660588,8.763971164999072,18.068663580925133,1.2886024200087152,0.09284182947378647,6.204848629288091,2.362230363544671,4.008658424058338,1.2615486472659445,0.9894954711898176,3.2835264707861156,3.2885488421417564,0.714994237766991,3.23973809114284,20.653300254964666,19.561927986756427,17.309573742073344,12.712335630613685,22.642222809550653,0.5881231555388273,0.8942100929059471,0.49735619312979873
4975.144,2.90608673839391,3.423458697878898,2.8454251776431057,5.059511845285279,9.423285034563825,3.785578869676951,4.767721296107209,10.420080303203298,16.964614491560447,1.2922546624574374,0.022214273809101813,7.008244302294201,0.5548674200140792,4.429712065159404,2.4913799610493945,1.0169220987909344,3.514016486697496,3.696994387220895,1.343905392590804,2.2529708455924613,21.980739618117212,21.015657073475126,16.769324010203352,14.620173468464918,21.30566206636237,0.9377448766907467,1.8596464316819525,0.43828019317569145
4830.562,0.5328572534624291,0.06247720244559596,0.0787693026194528,6.430908039271628,8.944445801544417,0.8680770477638005,7.63865570921147,7.483870406797386,14.818048086330329,0.008141737926740208,0.24430274182021217,5.162093099872605,1.097975799408634,1.3289163455054585,0.9184771659654895,0.44428325605443597,0.9443721836859866,4.722263767115566,1.2174657835855311,2.4235816796044767,22.291912791848137,18.743515926873837,19.9632969404618,6.350473047825665,23.06453907864883,0.7644723856551389,2.9552481749999,0.0790440725375797
4804.822,0.5985237330331864,0.4565205537270577,1.6940481874250437,5.5747746742751385,9.634342333597383,1.3499979811947203,6.375491121211152,6.993703408783923,15.552438779209723,0.1370118663488901,0.7663432818883996,6.601833791141895,1.906849565762669,1.326825479991229,2.769410431050471,0.19942428127714876,0.508231744595368,4.095655150904755,4.265959906621503,1.1930806307565027,23.338960487420497,20.14840912427252,21.79754654538482,7.99148366500102,25.10695448787278,0.16002839238087155,0.1410680233542689,3.906111350479881
4833.58,0.1411583132998796,2.2789319717476393,6.489330889320138,3.878967556138504,8.45518228724879,2.4637432296558752,4.778342346666449,6.054332399587875,14.638777055515792,0.8706457736195372,0.567944178781675,3.3386112713782614,2.138933972792397,1.6043568881155563,3.233245175014098,0.7776878678767363,0.6865951215992269,3.4206398893598213,5.053458113654716,0.6698402491204656,22.880586489692355,17.464535391136476,18.23230770483726,1.7096407434191159,20.99030055719318,0.2917122198045369,1.1036722578153324,3.6541541886599083
4826.757,2.1407955693646734,6.357146216393328,6.00388625323379,7.238773362736082,6.711524943145049,3.3298340894310607,3.597550073475844,6.776040310295281,15.79499444451004,2.372936053847363,1.5963958773159377,0.19298762210015194,1.9293399337114832,1.8744841195924629,2.975195451645798,0.05130945951488643,0.9330996210922846,3.1738046837130196,4.695355166186102,1.0019334713067134,21.831869081160665,23.70703882171995,20.624838634363407,6.358814228514735,21.852360937322842,0.6522744420376159,1.7157909007010363,0.08271747898156352
4723.426,4.308588723524002,3.9476007457299094,1.637349669498367,4.596324786288601,3.7095955351052443,4.615421094773145,7.233097332317678,6.80190607410808,14.000049963733963,1.4853326757028382,0.26286328270771714,0.5125215140198162,1.9813482569813337,0.30258875161818743,1.6306867490791255,2.939175639716407,1.9561140798632088,2.936006916056751,3.832080544498901,2.2100031805369844,19.137202932655022,23.14589651180034,24.16219619589226,2.722515227773451,21.31892625628092,0.5021338126976433,1.9008698260347938,0.2698428408530121
4519.913,0.3772417743438953,2.7915139074579733,0.9414782983654594,2.6862906432048512,2.012140499164478,11.57221388995762,11.901268896104874,4.0387060547404205,7.972410088424259,0.9971525086194597,0.8684695977321155,2.382306745341077,0.2858847420411299,0.993407233601064,0.4716484125883767,3.0952973353289783,4.812957355130717,1.8416445056729185,0.22309193682762538,1.9315107960353444,18.533045998181503,26.612910526311456,29.152039316146993,2.807821291074679,21.313591317741547,1.288208775580825,0.007010957770507652,0.21208579966388352
4536.964,2.405198718790815,1.313764006062194,0.6753855662068252,4.29924063757174,2.0634062778545297,8.216529820382087,12.18407287340169,5.691272842367721,7.588753183847172,0.515107205350307,1.6848336659209844,5.005748661267904,0.07356555011728201,1.4624823586288553,0.04870649536084434,2.942187555009648,4.722517898543326,2.354694159988941,1.1557246463473059,2.2753067314048696,16.404149532745745,26.439820831255883,25.55019810501733,0.24479386536806425,18.950162718621087,0.9385563316878337,0.6573621353250718,0.38193272409903833
4646.087,3.63161516346982,3.0082303667580983,5.329043558590283,4.76088803330632,0.7828092758487044,7.1666759576391765,10.82011593842301,6.622024081770333,12.005027025968316,1.1392971549559663,1.602500097185765,2.572158065248153,0.21468379070085927,5.672261075912201,0.5232532287882018,4.6733521793451285,3.087456609688246,0.27190800744735244,0.774211336243443,1.9758459474172172,14.180893084287337,23.272751084563037,26.241566365830533,3.4133089778355803,26.084386473660555,0.015174282294196104,1.047137450704972,2.748525043943854
4477.359,0.6468768754080192,1.7613955012318754,3.025220894728359,0.568393108526692,5.731369765078019,12.292335727378559,14.065836579108337,3.4873236655805426,8.885215592495493,0.6800010544658002,1.315822113707337,6.542876639192887,0.20782582713452552,4.943639768311868,1.7403493493488302,5.0191285699196015,2.89327923859373,0.23279685129762892,0.30610162751695547,1.649386637986637,17.076095091490483,23.274434905396888,26.78633110496097,3.6116297409971096,24.760780889932658,0.5214214840402189,2.0842927527126336,1.141204473518778
4506.322,2.3927939459275263,3.6484964900422217,1.8070168975940974,0.9294497818842066,6.224233421402188,11.683031083886137,13.495196304214382,2.2941991273592968,12.051158350424144,1.3751517511267606,0.5924927647743514,8.725518205771378,1.0401921466776167,4.7066934317064355,1.9127647437000215,0.49604384963417386,3.4130503967887313,0.6668837053134636,0.009374381731029443,0.1253817204201654,14.143459675001246,27.146425865634665,26.106868029691082,0.040748344943349404,22.418953683678446,0.791852625079914,0.018921853484245688,0.48744789034920893
4398.495,1.2864854910600159,0.6001370923463579,2.371561181722387,4.8281287122072385,10.776413295911443,15.839804296696933,17.431235001972276,2.516428914890216,9.81833558978696,0.18991583781900187,1.974106129212399,5.690759158514636,1.3873597110044649,0.7328867311733994,3.6736799238439617,0.08101500363270112,0.6627692881018132,0.8346325822657229,1.7650012415397938,0.38224200704769656,12.220333386045052,25.28547140869967,28.799468795042095,2.279400250872079,22.93902549530077,0.4773826732018884,0.10403487447943902,0.08352499865955737
4341.909,1.9112100230566826,3.7057202258269433,4.751297182875101,6.648481117407119,12.155436698466051,17.976701031735125,18.631436080304773,5.211532530967385,8.843552455843728,1.3339183536242232,1.6300832481000525,0.8172371313351846,1.342128775925328,1.0117628030686796,3.053195701589547,0.1910477811815157,0.1633654600320267,1.6783690640095352,2.498277725228883,1.608396339787938,9.856071280305118,25.98988722439721,29.925964521680953,3.198859034110462,24.463002927184295,1.0335907817665706,0.036281202610579745,0.49263100674439364
4424.892,1.7608565361595305,2.7868250795725706,4.202769242729537,4.176938103800044,11.927409753729595,15.454569286662814,16.66759324295373,3.3805344853614514,10.897373314422131,0.9954252868171354,1.6044694667940989,0.9341106373607501,1.4756155374825344,3.339546594105123,3.5057788958245726,0.34416619441408275,3.235364122984548,2.1940120814443524,3.374825647523913,0.4499025643027037,11.399107344922763,28.50555863293677,32.29520707896777,2.5281259975134285,24.531094529883685,1.070195952506136,1.0731409005753834,0.10745456768662366
4502.808,1.0082153180859619,2.399658168858181,2.8376071109405494,5.13379651097715,10.763772294976814,11.242740085742044,15.014764120522134,0.1940344780412596,12.604023977926659,0.8528047544221791,1.3861998627736827,7.321439749608769,0.7592244695155759,6.906823141105617,3.2059810896547414,0.6213890658897814,1.8982933900821946,0.44486643571366774,5.014548884304044,0.18896914708469859,11.545825228442535,28.9624731275061,30.968999343782116,2.6914072874716295,26.402953965663972,0.32666320346757577,2.010169774812134,0.3552974621680782
4548.206,1.3775541389286137,1.8111316857679665,1.352423351097103,5.246024476463894,8.645738561533925,11.420217114176445,12.487077322355233,0.6843577445700613,14.002224173663198,0.6360094704657553,1.7187679510168423,7.561802461543792,2.223530458019211,7.494112092603639,2.845759919009535,0.8215630319137395,0.38630828392466215,2.114233945891182,4.8953368362406104,0.1458169043279282,12.518500038153826,28.944205993083745,31.445904662335934,2.3560550490380963,28.085047020820213,1.4134524146688099,0.5558398346419956,4.605571361172974
4610.86,0.427685941451275,0.024789301778844492,2.6700658879254693,5.674321059411915,9.371505532590449,11.437953006597466,11.744772124939834,0.13259999219233676,15.085298621081533,0.040288067967629765,0.6345572473619849,4.8989593412929615,0.6515115289145214,3.9936163599396015,1.011672369949454,1.6614980136842035,0.30029761826583495,1.6453010806202657,4.877206885832117,1.0627614147632638,13.453979561826149,26.96997635047902,30.97032101820205,1.5487723284888697,27.18665639339876,3.7957233738334093,1.9556939135495235,0.37462753110024144
4630.58,0.45054831144263324,2.23283044456634,3.373789028588204,5.163651205680497,6.028726423039878,11.5569755840521,12.04019798815699,1.917923888584145,14.036297828781708,0.7913504870292374,0.877649260430787,3.103291273510169,1.2073496041148033,0.2993046055929239,0.03324584731744547,1.3665706908504784,1.5191375578598658,2.425348255652204,5.715946236256155,5.531800646620619,13.42223163249473,25.824895069430475,33.50029753476172,1.893256392613726,26.933251202287423,2.2005499315160164,0.8468036571271284,1.1488632074912264
